"","point","mean","low","high","time"
"1","model predict (95% CI)",0.821029435773857,0.198356420253217,0.999970208894786,1993
"2","model predict (95% CI)",0.229913476479119,7.84111425002413e-06,0.915200089324115,1994
"3","model predict (95% CI)",0.831326695960649,0.303399166523273,0.999923154223982,1995
"4","model predict (95% CI)",0.855269100294008,0.360623985226844,0.999977560273734,1996
"5","model predict (95% CI)",0.835943968740903,0.265438677580968,0.999993810648438,1997
"6","model predict (95% CI)",0.814709305235326,0.148454479689889,0.99983025358127,1998
"7","model predict (95% CI)",0.817688914803025,0.0886620278939498,0.999842209897035,1999
"8","model predict (95% CI)",0.826105466329624,0.273400405891913,0.999983067188674,2000
"9","model predict (95% CI)",0.760077195110017,0.135617210239874,0.999980323760286,2001
"10","model predict (95% CI)",0.240417237714293,3.62389086672063e-05,0.902581462002977,2002
"11","model predict (95% CI)",0.868986392658607,0.301571615829967,0.999690394383121,2003
"12","model predict (95% CI)",0.264836532637253,4.11810957333637e-05,0.932028917345967,2004
"13","model predict (95% CI)",0.872807796852611,0.436586692313741,0.999970983404236,2005
"14","model predict (95% CI)",0.876340397067716,0.477111514382269,0.999773807253071,2006
