"","point","mean","low","high","time"
"1","model predict (95% CI)",0.835928773399534,0.284679139278233,0.999717795549248,1993
"2","model predict (95% CI)",0.883924085962567,0.466886594962333,0.999958820883947,1994
"3","model predict (95% CI)",0.886856337000944,0.506747632806285,0.999989738884375,1995
"4","model predict (95% CI)",0.831749952734664,0.259987567949312,0.999953892637505,1996
"5","model predict (95% CI)",0.849202821054481,0.238343880834864,0.999976216320291,1997
"6","model predict (95% CI)",0.753375127660738,0.159300096341845,0.998669040325062,1998
"7","model predict (95% CI)",0.752302200938668,0.125434898231186,0.999911105445941,1999
"8","model predict (95% CI)",0.82345030787437,0.123516430301998,0.999998842206045,2000
"9","model predict (95% CI)",0.759580069094221,0.158111307764301,0.998891245023536,2001
"10","model predict (95% CI)",0.846265091982092,0.310662441914916,0.999999774151875,2002
"11","model predict (95% CI)",0.808309860980299,0.189183451318925,0.999975736976076,2003
"12","model predict (95% CI)",0.870952640528969,0.33995935751847,0.999995732374941,2004
"13","model predict (95% CI)",0.842467538942584,0.267889280926507,0.99987947423487,2005
"14","model predict (95% CI)",0.679974956932846,0.0355028613931306,0.999894917361754,2006
