"","point","mean","low","high","time"
"1","model predict (95% CI)",6.40770779448561,0.492649445066627,23.4757703261989,1993
"2","model predict (95% CI)",12.4262525494926,2.13546375197381,37.6655287547222,1994
"3","model predict (95% CI)",0.417640844471643,0.0513570356250101,1.45531889629609,1995
"4","model predict (95% CI)",1.09281524232677,0.183335375049704,3.20646970387843,1996
"5","model predict (95% CI)",0.434470638013734,0.0621304591739629,1.32291585053944,1997
"6","model predict (95% CI)",0.14407151396552,0.000111628477751981,0.83112403805255,1998
"7","model predict (95% CI)",0.323519509672086,0.0389808573084764,1.05748061107915,1999
"8","model predict (95% CI)",0.110849849355044,8.32658978987201e-05,0.632386808970178,2000
"9","model predict (95% CI)",1.46381752019907,0.21592580835508,4.75136902520933,2001
"10","model predict (95% CI)",0.94297668851186,0.158722436136697,2.72155243959392,2002
"11","model predict (95% CI)",0.0822287908873616,2.43743191418004e-05,0.476620882175344,2003
"12","model predict (95% CI)",0.230603149233335,0.00786032481745012,0.987752046374194,2004
"13","model predict (95% CI)",0.149879215752503,0.00416308076911704,0.659858442988946,2005
"14","model predict (95% CI)",0.484747437055312,0.0648442866672498,1.64781279491017,2006
