"","point","mean","low","high","time"
"1","model predict (95% CI)",48.1538599769555,7.98930892489525,140.576768119573,1993
"2","model predict (95% CI)",72.1778671054475,11.3891133213356,210.381162680119,1994
"3","model predict (95% CI)",5.79612306491123,1.04634000408552,16.4445472010452,1995
"4","model predict (95% CI)",29.2837880848707,6.27128431783866,90.0530633751704,1996
"5","model predict (95% CI)",13.2860184872697,2.34733435158405,35.7288856706782,1997
"6","model predict (95% CI)",19.2736623037098,3.30588199445825,55.400611524742,1998
"7","model predict (95% CI)",14.0874733229115,2.43701409488578,43.2912372938432,1999
"8","model predict (95% CI)",20.1072361514541,3.62543430674594,56.873508814831,2000
"9","model predict (95% CI)",49.8454209340557,10.4832959818962,129.294224050435,2001
"10","model predict (95% CI)",24.7450094598255,5.06071206700525,64.2757229793381,2002
"11","model predict (95% CI)",18.5017528259528,3.46024774068876,49.371939124276,2003
"12","model predict (95% CI)",25.343617224253,4.75494989239094,66.1299260987542,2004
"13","model predict (95% CI)",18.6604042716892,2.07916988335701,56.8306467434703,2005
"14","model predict (95% CI)",15.8359095065506,0.625876495218479,54.4313095552862,2006
