"","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"0.5",0.140318842093342,0.113601914142555,0.135310955809984,0.164223832372043,0.181262165278072,0.159834570490217,0.193244196815888,0.152540339038933,0.243905091311937,0.201928616521142,0.148824351633805,0.198571844833733,0.229305266059269,0.217947368430249
"1.5",0.312845696948338,0.314950356577393,0.301339281364347,0.50806001162077,0.645676936989017,0.58892393285618,0.563485427431677,0.460051055425912,0.689511045710275,0.736863822091405,0.471694046091558,0.595699868085278,0.831653103455765,0.723636531221879
"2.5",0.460372571354766,0.476438325164461,0.430322071626727,0.524189465619099,0.822375343219382,0.666206149221518,0.75364628334688,0.626269803715519,0.866796796597434,0.826626831132808,0.610913862053836,0.790776424142353,0.904069077150878,1.10936471131063
"3.5",0.528592503593752,0.49888991288553,0.464322760981638,0.639987024539024,0.835144339544482,0.748128478012365,0.859217288991189,0.781610582222251,0.775737152819506,0.848394471184329,0.712090052575423,0.959549795212904,0.949162278628792,0.962525853423447
"4.5",0.532329917064449,0.516384997941679,0.545313855557497,0.747087991119262,0.902196256354827,0.885626747933035,0.87852095346532,0.887196501002178,0.871796953879219,0.929866474893689,0.820406503402851,0.914343448364878,0.941669280281471,1.08978850865899
"5.5",0.646213541842745,0.567517923327501,0.546387270472232,0.948758751598559,0.90966919085611,0.901682881720502,0.920090772556962,0.830059682207777,0.779582204621395,0.874655420539144,0.878226026657469,1.04300082384915,0.825999515303585,1.02779687148412
"6.5",0.670580728692697,0.619326833009934,0.902717087533405,0.834868980675844,0.898797439159664,0.99797474019536,0.845906414546167,0.91633709780828,0.839379757917082,1.05300666762583,0.970695680743406,1.07937783504284,0.942948489015849,0.973713267839032
"7.5",0.805281309536535,0.789313127059117,0.708223711751801,0.825925884315499,0.868612529856661,0.836903620796172,0.975388269476103,1.03787631146352,1.07994171295926,1.15190231846983,0.880028677131728,0.876353133273461,0.961269588645079,1.0331358568526
