"","point","mean","low","high","time"
"1","model predict (95% CI)",0.191290719799638,0.127309719946599,0.257136287590383,1992
"2","model predict (95% CI)",0.33811690108676,0.22643549696414,0.424319386537983,1993
"3","model predict (95% CI)",0.154587132543844,0.105488793628695,0.215897423072231,1994
"4","model predict (95% CI)",0.568773744724194,0.357826423006698,0.689439181460387,1995
"5","model predict (95% CI)",0.393155196460918,0.268856174234564,0.53272445244195,1996
"6","model predict (95% CI)",0.492440175885524,0.363713263144183,0.59666897492967,1997
"7","model predict (95% CI)",0.285984673408828,0.198810572667197,0.395659408559643,1998
"8","model predict (95% CI)",0.233616005910019,0.156044196167553,0.317724058676374,1999
"9","model predict (95% CI)",0.229327176904467,0.151354910163754,0.333134868862598,2000
"10","model predict (95% CI)",0.204790129715616,0.130852440076306,0.28741171145602,2001
"11","model predict (95% CI)",0.234383248859977,0.158048360986324,0.32711438941216,2002
"12","model predict (95% CI)",0.299624720422305,0.192758497032918,0.443867114510767,2003
"13","model predict (95% CI)",0.201082834693015,0.136348673467467,0.285074274324953,2004
"14","model predict (95% CI)",0.313776208698275,0.236149748879396,0.407643033551946,2005
"15","model predict (95% CI)",0.375731742709621,0.24080965659078,0.565103691993261,2006
