"","point","mean","low","high","time"
"1","model predict (95% CI)",360.718110668809,158.318463753893,584.098626504256,1993
"2","model predict (95% CI)",278.821997677581,116.056727920965,479.832448826034,1994
"3","model predict (95% CI)",137.691505263062,71.8830406713412,238.527790132452,1995
"4","model predict (95% CI)",105.180944003967,51.5344186811393,189.402490158619,1996
"5","model predict (95% CI)",74.7513012701522,48.0907755116748,117.518820213931,1997
"6","model predict (95% CI)",52.8243532808057,24.867582837683,101.300265666383,1998
"7","model predict (95% CI)",59.193761679616,38.2951887621902,92.9751329292296,1999
"8","model predict (95% CI)",57.2643577157942,26.3920660352371,93.1604875980376,2000
"9","model predict (95% CI)",82.004746815515,58.2185674887414,111.249999613563,2001
"10","model predict (95% CI)",101.771888907186,72.3836336932273,143.761789593264,2002
"11","model predict (95% CI)",78.3876015900772,49.0358761150441,124.66357960534,2003
"12","model predict (95% CI)",86.4936040285741,61.1592467158115,115.003783107997,2004
"13","model predict (95% CI)",90.8322315132704,63.0606786411296,132.305252785764,2005
"14","model predict (95% CI)",70.9804181121628,34.4857573596934,122.410430261839,2006
