"","point","mean","low","high","time"
"1","model predict (95% CI)",0.857013880163877,0.496318145032134,0.993919734683114,1993
"2","model predict (95% CI)",0.886094344111796,0.622774079034787,0.99542859536655,1994
"3","model predict (95% CI)",0.893761033316733,0.588487596080731,0.994455100775824,1995
"4","model predict (95% CI)",0.834326667190218,0.412044531855464,0.99428689578746,1996
"5","model predict (95% CI)",0.740048746746574,0.132641259157766,0.992109006181241,1997
"6","model predict (95% CI)",0.570391648443322,0.103339103978666,0.990015067832374,1998
"7","model predict (95% CI)",0.780475193258123,0.182717762913531,0.993910368430229,1999
"8","model predict (95% CI)",0.593422311095108,0.0822496796931109,0.990580087311438,2000
"9","model predict (95% CI)",0.736278034906692,0.116138896626561,0.989722199045908,2001
"10","model predict (95% CI)",0.823565492335286,0.358468260680991,0.990907436986858,2002
"11","model predict (95% CI)",0.780754779226486,0.291187646312868,0.993978933323342,2003
"12","model predict (95% CI)",0.739831430944304,0.201936131666631,0.992543924854203,2004
"13","model predict (95% CI)",0.725813115382489,0.132584906404063,0.993210421592952,2005
"14","model predict (95% CI)",0.751727302400156,0.227615048882547,0.991465969699319,2006
