"","point","mean","low","high","time"
"1","model predict (95% CI)",1.73032701067481,0.852367941726044,3.09888486641456,1993
"2","model predict (95% CI)",1.88794931563236,0.94357259496259,3.22004305784286,1994
"3","model predict (95% CI)",1.67712543892067,0.728860017279952,2.89651500513468,1995
"4","model predict (95% CI)",1.9401750264832,0.881343874687523,3.61172592758894,1996
"5","model predict (95% CI)",2.05109723772198,1.04777950251698,3.99917339092401,1997
"6","model predict (95% CI)",2.08854662823295,0.889100461219017,3.57149591023786,1998
"7","model predict (95% CI)",1.94436598367901,0.955718068902015,4.17424000065028,1999
"8","model predict (95% CI)",2.11955158979943,1.04193915121957,4.15086100242508,2000
"9","model predict (95% CI)",1.89223184266385,0.811154348413667,3.59489276629686,2001
"10","model predict (95% CI)",2.06865861164931,0.981607559176264,4.15906885741221,2002
"11","model predict (95% CI)",2.05559350985451,0.980679772837086,4.52191944021304,2003
"12","model predict (95% CI)",2.13988618588635,1.05183403561719,4.79203245840299,2004
"13","model predict (95% CI)",1.96129626351812,0.948538710907233,3.8033245358498,2005
"14","model predict (95% CI)",2.31527929272805,1.10572231378754,4.23718373042173,2006
