"","point","mean","low","high","time"
"1","model predict (95% CI)",0.916232617574118,0.281627712195341,2.18142063438259,1993
"2","model predict (95% CI)",1.11953226083594,0.354540733903671,2.89999343055848,1994
"3","model predict (95% CI)",1.06307188921696,0.313218446298906,2.83754905127883,1995
"4","model predict (95% CI)",0.785467357951049,0.223729517972457,1.86306321254032,1996
"5","model predict (95% CI)",0.850123158354905,0.244752410650126,2.36807344011752,1997
"6","model predict (95% CI)",0.550959844908083,0.15478453644191,1.61701190029726,1998
"7","model predict (95% CI)",1.31322735601883,0.364794481924666,3.63950775427461,1999
"8","model predict (95% CI)",0.951458354912299,0.291020650326534,2.39693892637116,2000
"9","model predict (95% CI)",1.15176027814575,0.289238929938532,3.09866679760336,2001
"10","model predict (95% CI)",0.85737148505158,0.197722557537958,2.52704680816991,2002
"11","model predict (95% CI)",0.881074840567363,0.244519307894654,2.62671477023077,2003
"12","model predict (95% CI)",1.00244519759242,0.262558344610961,2.45425954127613,2004
"13","model predict (95% CI)",0.374932364328608,0.0967890661777839,0.957415354833796,2005
"14","model predict (95% CI)",0.535771131945086,0.157647860752332,1.47372538157794,2006
