"","point","mean","low","high","time"
"1","model predict (95% CI)",0.818555868078642,0.633396067262864,0.925038276711684,1993
"2","model predict (95% CI)",0.820683117575928,0.63518064115659,0.927014073987182,1994
"3","model predict (95% CI)",0.81873591688503,0.624072171438604,0.926786937566231,1995
"4","model predict (95% CI)",0.820694599619876,0.634102545957879,0.930832570127313,1996
"5","model predict (95% CI)",0.818255009276117,0.661573016876901,0.923402553119727,1997
"6","model predict (95% CI)",0.813422338799094,0.629955530506756,0.92005772429044,1998
"7","model predict (95% CI)",0.820114005268518,0.638256063373428,0.925683247426752,1999
"8","model predict (95% CI)",0.815075474687077,0.633626584857148,0.922699969004337,2000
"9","model predict (95% CI)",0.826827001346814,0.674855282192436,0.935023828042839,2001
"10","model predict (95% CI)",0.817815401067857,0.642515956481126,0.923950152351611,2002
"11","model predict (95% CI)",0.81454139339954,0.648112971843484,0.913955860907321,2003
"12","model predict (95% CI)",0.821082435080653,0.655973344187018,0.923169169896293,2004
"13","model predict (95% CI)",0.826312285967137,0.653785361499558,0.930617360481555,2005
"14","model predict (95% CI)",0.821233815288437,0.621487709548038,0.931369502694698,2006
