"","point","mean","low","high","time"
"1","model predict (95% CI)",180.246452837481,29.5857588853309,671.779241746004,1993
"2","model predict (95% CI)",66.6410493184331,12.431656453212,175.387341210007,1994
"3","model predict (95% CI)",127.633591311097,37.2498793738568,318.802949296606,1995
"4","model predict (95% CI)",158.030725075743,45.995143573818,396.759996744478,1996
"5","model predict (95% CI)",59.330526158061,18.959629233468,122.634399182455,1997
"6","model predict (95% CI)",51.6789377722816,12.4557148055133,133.877302106378,1998
"7","model predict (95% CI)",49.2483775603452,16.4644302053403,108.483724099623,1999
"8","model predict (95% CI)",47.7561101124547,13.5156046273853,120.024637511605,2000
"9","model predict (95% CI)",30.5425720169302,8.33783137723593,76.754555244782,2001
"10","model predict (95% CI)",49.8905951995689,13.7005322707197,121.923100725111,2002
"11","model predict (95% CI)",43.9844581059584,12.2711830880595,101.042887946682,2003
"12","model predict (95% CI)",22.2044943815404,3.04265514213932,64.7382217778404,2004
"13","model predict (95% CI)",30.3951902655467,7.73631830649571,79.3118791138138,2005
"14","model predict (95% CI)",47.108523306743,12.3362894021852,109.418752785095,2006
"X1993","data",49,49,49,1993
"X1994","data",11,11,11,1994
"X1995","data",95,95,95,1995
"X1996","data",27,27,27,1996
"X1997","data",28,28,28,1997
"X1998","data",16,16,16,1998
"X1999","data",22,22,22,1999
"X2000","data",20,20,20,2000
"X2001","data",8,8,8,2001
"X2002","data",17,17,17,2002
"X2003","data",27,27,27,2003
"X2004","data",10,10,10,2004
"X2005","data",37,37,37,2005
"X2006","data",34,34,34,2006
