"","point","mean","low","high","time"
"1","model predict (95% CI)",68.4354486749602,11.8423113254108,204.773449488948,1993
"2","model predict (95% CI)",64.3918748243744,14.8274617204794,157.666966273903,1994
"3","model predict (95% CI)",49.3829542130632,10.5697012426207,132.75745941467,1995
"4","model predict (95% CI)",35.9930157769541,10.2080134914988,81.0252136934178,1996
"5","model predict (95% CI)",26.6033015454336,7.03573442921079,64.1806344110279,1997
"6","model predict (95% CI)",17.561633355027,3.28311814830822,46.1909175798771,1998
"7","model predict (95% CI)",24.2307689336755,6.56219094693068,58.4522417781251,1999
"8","model predict (95% CI)",14.6494674406349,2.38122621152619,36.605954958008,2000
"9","model predict (95% CI)",26.754531225132,8.24896718680355,58.7575325551512,2001
"10","model predict (95% CI)",16.1632446503073,2.67851998424735,42.6164942483923,2002
"11","model predict (95% CI)",19.0116058460921,5.3791276440459,43.6343452939734,2003
"12","model predict (95% CI)",15.5844388863485,3.05527601047137,42.9313089676916,2004
"13","model predict (95% CI)",13.725556194224,2.62473766286844,39.7706855908121,2005
"14","model predict (95% CI)",5.72308137342509,0.356655071754908,17.7156242029419,2006
