"","point","mean","low","high","time"
"1","model predict (95% CI)",0.29302479350194,0.14223990538976,0.446468000101851,1992
"2","model predict (95% CI)",0.418796492927979,0.245439678039001,0.610617019636364,1993
"3","model predict (95% CI)",0.265135703310147,0.184160192847106,0.350126589569619,1994
"4","model predict (95% CI)",0.63417926802617,0.506473268997767,0.730491383423352,1995
"5","model predict (95% CI)",0.389929076457225,0.262245682583125,0.529751724915319,1996
"6","model predict (95% CI)",0.429590465612112,0.314976685888718,0.546216621950794,1997
"7","model predict (95% CI)",0.388347009314379,0.239984615619906,0.547256126453291,1998
"8","model predict (95% CI)",0.262597583385302,0.170557482834266,0.370127928641678,1999
"9","model predict (95% CI)",0.305057850642661,0.187387518146501,0.457225680153999,2000
"10","model predict (95% CI)",0.172549411339595,0.111398147846427,0.249350682658153,2001
"11","model predict (95% CI)",0.234301567028624,0.164166651391504,0.309311085474103,2002
"12","model predict (95% CI)",0.271293599327183,0.178899911887368,0.373560426494411,2003
"13","model predict (95% CI)",0.19954340191118,0.129701056437864,0.286576950130987,2004
"14","model predict (95% CI)",0.259842818828327,0.180787243264592,0.351967024569985,2005
"15","model predict (95% CI)",0.31512227232717,0.190912039737147,0.466479035696916,2006
