"","point","mean","low","high","time"
"1","model predict (95% CI)",0.834902895726375,0.540990035756885,0.982997523687096,1993
"2","model predict (95% CI)",0.8386230453563,0.575948197345302,0.983626808137624,1994
"3","model predict (95% CI)",0.874372115796035,0.674318228385804,0.986078766475796,1995
"4","model predict (95% CI)",0.80588207989191,0.461299534167147,0.980270552812014,1996
"5","model predict (95% CI)",0.719050922842903,0.386856700329243,0.956180436319769,1997
"6","model predict (95% CI)",0.843362007424845,0.592404544641116,0.982303362710597,1998
"7","model predict (95% CI)",0.875656877023294,0.662100449506684,0.990964549305146,1999
"8","model predict (95% CI)",0.889627746377307,0.713933169378193,0.990016587576635,2000
"9","model predict (95% CI)",0.870802251701207,0.659635878065884,0.985712318018097,2001
"10","model predict (95% CI)",0.853525204365129,0.621750762965511,0.983689202045914,2002
"11","model predict (95% CI)",0.898786017664494,0.739214600942367,0.991724509892045,2003
"12","model predict (95% CI)",0.760246603472719,0.421029479788862,0.970864941362687,2004
"13","model predict (95% CI)",0.87591131062611,0.662263470902854,0.989576462721998,2005
"14","model predict (95% CI)",0.88898625273616,0.709799645401095,0.989054963112728,2006
