"","point","mean","low","high","time"
"1","model predict (95% CI)",1.16485334604465,0.841904225869827,1.47215719499867,1993
"2","model predict (95% CI)",1.09069333083535,0.811439970145266,1.32855863914331,1994
"3","model predict (95% CI)",1.30123637895333,1.03390678497328,1.56798961276913,1995
"4","model predict (95% CI)",1.67171870482898,1.26069357294531,2.07864072684636,1996
"5","model predict (95% CI)",1.9201145044725,1.53742409624249,2.44831731156707,1997
"6","model predict (95% CI)",1.87540155681302,1.43646720162965,2.35622663705126,1998
"7","model predict (95% CI)",1.69095896015232,1.3460356697719,2.22281527610777,1999
"8","model predict (95% CI)",1.63823496665113,1.20289939400042,2.02678182466801,2000
"9","model predict (95% CI)",2.10406971147586,1.69416762978725,2.72357702612393,2001
"10","model predict (95% CI)",2.10246296377025,1.71391337079929,2.74663193389862,2002
"11","model predict (95% CI)",1.64721570486636,1.25330950319604,2.05008453683196,2003
"12","model predict (95% CI)",1.83147968479237,1.46080101226615,2.2901083631237,2004
"13","model predict (95% CI)",2.01620665197595,1.58604369686687,2.78934284741256,2005
"14","model predict (95% CI)",1.80223916982714,1.38602341746272,2.51544057887845,2006
