"","point","mean","low","high","time"
"1","model predict (95% CI)",14.2872722064578,9.17805950713853,20.414127720309,1993
"2","model predict (95% CI)",17.7332294355299,12.7530768254753,23.2992243429133,1994
"3","model predict (95% CI)",9.58837146734099,7.30693264772153,12.4857506008944,1995
"4","model predict (95% CI)",7.4438980110456,5.55832234516914,9.91533271016254,1996
"5","model predict (95% CI)",3.2648781378577,2.28714329927465,4.58781145154788,1997
"6","model predict (95% CI)",4.06776892701713,2.75458368055902,5.68012522212201,1998
"7","model predict (95% CI)",2.34393385475949,1.5230275525476,3.42488986979312,1999
"8","model predict (95% CI)",2.66229314059986,1.67386434503804,3.86631633744089,2000
"9","model predict (95% CI)",2.89826566854351,1.7481775847556,4.30914095836874,2001
"10","model predict (95% CI)",3.72714999573679,2.26724936977816,5.7721808531526,2002
"11","model predict (95% CI)",4.30892493425549,2.71987813533602,6.2739168850137,2003
"12","model predict (95% CI)",4.88891768828388,3.22748907269238,7.08779872592703,2004
"13","model predict (95% CI)",3.59013921839126,2.02957252517462,5.73314636368151,2005
"14","model predict (95% CI)",2.48628456278381,1.05384095392918,4.30479963924144,2006
