"","point","mean","low","high","time"
"1","model predict (95% CI)",23.8977388132721,17.0812513377101,32.7839275464938,1993
"2","model predict (95% CI)",34.9215880798438,27.4053292125755,43.3206759845141,1994
"3","model predict (95% CI)",15.6977191881996,12.2973984877254,20.0867549565007,1995
"4","model predict (95% CI)",8.19319413791133,5.93057852890608,10.7535640181663,1996
"5","model predict (95% CI)",7.45888877028347,5.15845483272899,10.3192095060592,1997
"6","model predict (95% CI)",4.59042443549628,3.14045815138943,6.5337224788415,1998
"7","model predict (95% CI)",4.64918030230556,3.08044333259374,6.68973003483666,1999
"8","model predict (95% CI)",4.24885042995218,2.6466138407957,6.21715637967892,2000
"9","model predict (95% CI)",6.61985712199493,4.34244214627271,9.67998794232895,2001
"10","model predict (95% CI)",7.80058472483545,5.17629851395835,11.0461387713946,2002
"11","model predict (95% CI)",7.38174463670346,5.10947356050252,10.2402155989768,2003
"12","model predict (95% CI)",8.29361288619707,5.48361144267222,12.177532570471,2004
"13","model predict (95% CI)",6.37701968479408,3.82973380369273,9.48086545147617,2005
"14","model predict (95% CI)",4.87269072095445,2.13100816101779,8.45778819219261,2006
