"","point","mean","low","high","time"
"1","model predict (95% CI)",86.9600164765735,73.072943595721,102.849074140607,1993
"2","model predict (95% CI)",27.3204475649144,20.6529684108387,35.2224667731841,1994
"3","model predict (95% CI)",104.04722828769,87.7678428881779,123.09119191536,1995
"4","model predict (95% CI)",37.4113821329789,27.8761593414068,48.8869129445505,1996
"5","model predict (95% CI)",27.3082456091954,19.3274324322118,35.9969649923652,1997
"6","model predict (95% CI)",17.5961966430803,11.7298657482275,24.802890574999,1998
"7","model predict (95% CI)",21.3933464311949,14.8730598558375,29.5547573821864,1999
"8","model predict (95% CI)",17.97813610211,12.9478756223035,24.6745155467633,2000
"9","model predict (95% CI)",11.8208417835029,7.57961891552176,17.2954832314951,2001
"10","model predict (95% CI)",20.4205965753594,14.5344737890044,27.6066531958544,2002
"11","model predict (95% CI)",26.3494062115886,19.4538508992476,34.1789817881594,2003
"12","model predict (95% CI)",10.6766086333261,6.64552200737377,15.7174138225543,2004
"13","model predict (95% CI)",28.4219333149166,19.9951962002792,39.1362223848601,2005
"14","model predict (95% CI)",30.0068728017568,20.9567953292595,40.6969386364329,2006
"X1993","data",49,49,49,1993
"X1994","data",11,11,11,1994
"X1995","data",95,95,95,1995
"X1996","data",27,27,27,1996
"X1997","data",28,28,28,1997
"X1998","data",16,16,16,1998
"X1999","data",22,22,22,1999
"X2000","data",20,20,20,2000
"X2001","data",8,8,8,2001
"X2002","data",17,17,17,2002
"X2003","data",27,27,27,2003
"X2004","data",10,10,10,2004
"X2005","data",37,37,37,2005
"X2006","data",34,34,34,2006
