"","point","mean","low","high","time"
"1","model predict (95% CI)",0.593252196640734,0.482102929611378,0.69540446777311,1992
"2","model predict (95% CI)",0.731406762662155,0.596203289820586,0.862696995921934,1993
"3","model predict (95% CI)",0.282977464052517,0.237029950351747,0.334990364407208,1994
"4","model predict (95% CI)",0.561641291985941,0.440826880424117,0.687492002227733,1995
"5","model predict (95% CI)",0.753555071689867,0.577827895959185,0.927607928574858,1996
"6","model predict (95% CI)",0.680745567730026,0.519384679087911,0.841749652885623,1997
"7","model predict (95% CI)",0.376357294688969,0.270824902471002,0.494046850524305,1998
"8","model predict (95% CI)",0.752008263403743,0.598201687146393,0.910091322388062,1999
"9","model predict (95% CI)",0.515988926343465,0.395125461094067,0.654564972991483,2000
"10","model predict (95% CI)",0.440071731780945,0.343937331793819,0.552094507597998,2001
"11","model predict (95% CI)",0.603800496319222,0.479258997298184,0.721939098761625,2002
"12","model predict (95% CI)",0.781659660338965,0.625558978206204,0.920237366945624,2003
"13","model predict (95% CI)",0.394513207057587,0.300823119093069,0.499856390109904,2004
"14","model predict (95% CI)",0.558231954805907,0.438044056109087,0.700924816008639,2005
"15","model predict (95% CI)",0.770027301712497,0.569673965116161,0.938884516668377,2006
