"","point","mean","low","high","time"
"1","model predict (95% CI)",0.442318317403765,0.30286395439982,0.617237118022291,1993
"2","model predict (95% CI)",0.432724579916129,0.258400379756646,0.643651310774172,1994
"3","model predict (95% CI)",0.450134728430124,0.333626122839721,0.572602066324365,1995
"4","model predict (95% CI)",0.475546554130011,0.321278517365155,0.644526832641243,1996
"5","model predict (95% CI)",0.486514266197086,0.381695921702114,0.589729883102584,1997
"6","model predict (95% CI)",0.534627462768885,0.374395631130852,0.681864818170132,1998
"7","model predict (95% CI)",0.506246881041159,0.380836855530724,0.625643128227034,1999
"8","model predict (95% CI)",0.496963113625512,0.346594788772577,0.658121149887838,2000
"9","model predict (95% CI)",0.470221612439266,0.359436956412273,0.579956305251597,2001
"10","model predict (95% CI)",0.411477748779861,0.314615887826435,0.511185803321366,2002
"11","model predict (95% CI)",0.460805384311823,0.308156055610201,0.619864991078235,2003
"12","model predict (95% CI)",0.476526062482225,0.366644317509031,0.585832465075648,2004
"13","model predict (95% CI)",0.449221227799343,0.340867819137124,0.565589823976507,2005
"14","model predict (95% CI)",0.485433756817991,0.31628555325008,0.672922637610728,2006
