"","point","mean","low","high","time"
"1","model predict (95% CI)",1127.34189983649,934.288339917632,1396.84496791475,1992
"2","model predict (95% CI)",1099.32849450083,867.95610247286,1399.07557506737,1993
"3","model predict (95% CI)",996.704949384317,800.674243151568,1250.28508366642,1994
"4","model predict (95% CI)",485.078905667879,367.466882173263,653.452272518313,1995
"5","model predict (95% CI)",371.376023398115,292.385325484248,477.798847058837,1996
"6","model predict (95% CI)",246.326655011825,198.092934165419,313.061293886423,1997
"7","model predict (95% CI)",235.033559956489,187.424759078076,297.45352120574,1998
"8","model predict (95% CI)",231.44636832453,191.058920942554,286.797841874887,1999
"9","model predict (95% CI)",238.984583804015,188.373766234084,300.813002938437,2000
"10","model predict (95% CI)",296.304061415671,250.589798818418,353.393900898747,2001
"11","model predict (95% CI)",332.244457217089,283.690979769459,397.120597573941,2002
"12","model predict (95% CI)",303.407586514676,249.166889596006,372.795342552112,2003
"13","model predict (95% CI)",318.392450643671,262.302774551048,386.960295869367,2004
"14","model predict (95% CI)",287.693899995661,232.35164692645,357.409942520911,2005
"15","model predict (95% CI)",238.042102761175,185.353033511351,317.78209778293,2006
