"","point","mean","low","high","time"
"1","model predict (95% CI)",231.173613923226,163.023220710331,379.846299058237,1993
"2","model predict (95% CI)",192.958950364254,137.49043419152,324.575675708663,1994
"3","model predict (95% CI)",115.048153232471,67.5152803525453,217.618967494894,1995
"4","model predict (95% CI)",88.9736353119818,50.5199667610096,158.168586966673,1996
"5","model predict (95% CI)",60.937399155996,40.3749465267917,96.2725628992086,1997
"6","model predict (95% CI)",62.2582647188276,44.7716944529253,86.3287923744468,1998
"7","model predict (95% CI)",61.6149397384918,44.2122545371335,84.5367053949341,1999
"8","model predict (95% CI)",58.0567793980554,38.7877155082862,86.1306932327523,2000
"9","model predict (95% CI)",70.4362647825929,50.3219717604746,101.080936873223,2001
"10","model predict (95% CI)",71.3838024355438,52.2220332173942,95.4366982082459,2002
"11","model predict (95% CI)",63.4645865446806,34.9460610485901,105.904571161023,2003
"12","model predict (95% CI)",79.0184402613378,53.9058439716158,110.451921276497,2004
"13","model predict (95% CI)",67.7677938825632,44.4581758552629,99.3834852149362,2005
"14","model predict (95% CI)",58.1587663229557,27.5261631496014,104.854312951849,2006
