"","point","mean","low","high","time"
"1","model predict (95% CI)",110.806015505245,41.0175209432094,243.712986842729,1993
"2","model predict (95% CI)",48.5769235588614,17.9912217649945,104.323184243915,1994
"3","model predict (95% CI)",82.6009622832738,33.7341778875199,168.487691520214,1995
"4","model predict (95% CI)",72.9695779161825,28.9565450767445,154.29247780149,1996
"5","model predict (95% CI)",65.5002934827007,25.7147005753991,136.760075027807,1997
"6","model predict (95% CI)",38.9514349950858,13.9739840099282,83.9337510562244,1998
"7","model predict (95% CI)",31.7899720049034,12.5755363331268,67.8839780979291,1999
"8","model predict (95% CI)",24.6240562217501,9.06783057671401,52.9900516933064,2000
"9","model predict (95% CI)",16.299971986203,6.38445219677127,35.0085393855633,2001
"10","model predict (95% CI)",34.4901428722423,12.9397163784563,75.8352877912286,2002
"11","model predict (95% CI)",28.7125957657901,11.2920027297115,60.7701988773729,2003
"12","model predict (95% CI)",24.4002296597702,8.7227346064059,54.4189365454616,2004
"13","model predict (95% CI)",29.8899611350467,10.8827394254091,66.4108791558995,2005
"14","model predict (95% CI)",25.3985860317634,8.49845913964266,59.9087026784265,2006
"X1993","data",103,103,103,1993
"X1994","data",45,45,45,1994
"X1995","data",173,173,173,1995
"X1996","data",53,53,53,1996
"X1997","data",53,53,53,1997
"X1998","data",24,24,24,1998
"X1999","data",20,20,20,1999
"X2000","data",19,19,19,2000
"X2001","data",16,16,16,2001
"X2002","data",29,29,29,2002
"X2003","data",26,26,26,2003
"X2004","data",19,19,19,2004
"X2005","data",29,29,29,2005
"X2006","data",26,26,26,2006
