"","point","mean","low","high","time"
"1","model predict",31.9475165697037,7.18950695458162,70.6962510888942,1
"2","model predict",14.5581291690774,2.74522647648215,36.6785173040827,2
"3","model predict",22.4599472885293,4.55361888713035,54.6282183256904,3
"4","model predict",16.6486430120365,6.72203152878589,33.3367082846026,4
"5","model predict",13.1558090049356,5.86409002810798,23.4519057383976,5
"6","model predict",11.2627099628081,5.07637240834776,19.6153140226631,6
"7","model predict",9.05443485521415,4.15770951060318,15.4708826533145,7
"8","model predict",7.51869303000243,3.48433636177737,12.9065627328965,8
"9","model predict",6.19896684543006,2.80005852193651,10.7998143021807,9
"10","model predict",5.14637463034611,2.27182875754701,9.16428338356655,10
"11","model predict",4.27136691124462,1.80648551172155,7.8192461988973,11
"12","model predict",3.56609397467915,1.4410011607507,6.77184356685413,12
"13","model predict",2.98039079461377,1.13923058011984,5.86906426983872,13
"14","model predict",2.50136414309581,0.89642105043813,5.12542897085616,14
"X1993","data",53,53,53,1
"X1994","data",15,15,15,2
"X1995","data",65,65,65,3
"X1996","data",14,14,14,4
"X1997","data",10,10,10,5
"X1998","data",10,10,10,6
"X1999","data",6,6,6,7
"X2000","data",3,3,3,8
"X2001","data",5,5,5,9
"X2002","data",6,6,6,10
"X2003","data",8,8,8,11
"X2004","data",5,5,5,12
"X2005","data",7,7,7,13
"X2006","data",3,3,3,14
