"","point","mean","low","high","time"
"1","model predict",8.60883956905905,7.89015617059442,9.40799184250562,1
"2","model predict",6.44742051077746,5.73627656283903,7.25711623942553,2
"3","model predict",7.85092063689163,7.31518513458409,8.45743506414106,3
"4","model predict",8.2828231725121,7.70860471922126,8.88890530367638,4
"5","model predict",8.72605401432433,8.18573343685382,9.28715830985094,5
"6","model predict",9.20916854322977,8.62410225867498,9.80451663703206,6
"7","model predict",9.66976745807425,9.03323085687326,10.3250482920088,7
"8","model predict",10.1014319057273,9.39960693039437,10.8279613896624,8
"9","model predict",10.5114715768875,9.72701246470621,11.3278215456348,9
"10","model predict",10.8966713810112,10.0150116562663,11.8322943867063,10
"11","data",9,9,9,1
"12","data",6,6,6,2
"13","data",8,8,8,3
"14","data",9,9,9,4
"15","data",9,9,9,5
"16","data",9,9,9,6
"17","data",10,10,10,7
"18","data",10,10,10,8
"19","data",10,10,10,9
"20","data",11,11,11,10
