"","point","mean","low","high","time"
"1","model predict",31.3188033070468,28.1613098708582,34.7503091408153,1
"2","model predict",22.0366335813686,19.7792715670426,24.5658282932293,2
"3","model predict",32.0821401284374,29.0753125136771,35.1780915484469,3
"4","model predict",31.5464399722989,28.7176073941636,34.5603134383196,4
"5","model predict",37.3479552896873,33.8482234604849,40.8054932551241,5
"6","model predict",40.1539824209467,37.0557034033605,43.4500885396195,6
"7","model predict",45.2074494522274,41.4783285410911,49.0510590257929,7
"8","model predict",49.515663517707,45.6490304678209,53.5242426635552,8
"9","model predict",54.909432989926,50.3314829477274,59.7694729627981,9
"10","model predict",60.2922704028671,54.7253583258744,66.4437120065406,10
"11","data",31,31,31,1
"12","data",22,22,22,2
"13","data",32,32,32,3
"14","data",31,31,31,4
"15","data",36,36,36,5
"16","data",41,41,41,6
"17","data",44,44,44,7
"18","data",52,52,52,8
"19","data",57,57,57,9
"20","data",64,64,64,10
