"","point","mean","low","high","time"
"1","model predict (95% CI)",0.184617849040374,0.0822550589311401,0.337026215324058,1992
"2","model predict (95% CI)",0.316587248009176,0.164855927723491,0.512411203295485,1993
"3","model predict (95% CI)",0.233372102295451,0.114676218176372,0.400630746018958,1994
"4","model predict (95% CI)",0.503646044725249,0.33856841410785,0.695596060622483,1995
"5","model predict (95% CI)",0.318655969160347,0.167892117071369,0.505774434282429,1996
"6","model predict (95% CI)",0.355261763236172,0.201109284917256,0.53525986900505,1997
"7","model predict (95% CI)",0.29937828224392,0.160312324077824,0.464030012848789,1998
"8","model predict (95% CI)",0.209558307744131,0.0691699180359267,0.34917912514474,1999
"9","model predict (95% CI)",0.251300433868532,0.122960771432643,0.428708071994048,2000
"10","model predict (95% CI)",0.195036233398618,0.105582137634821,0.326829444257173,2001
"11","model predict (95% CI)",0.242812535953727,0.11929476736805,0.395737688067321,2002
"12","model predict (95% CI)",0.266716038095999,0.139123777066262,0.462303951452788,2003
"13","model predict (95% CI)",0.263369831150971,0.128645535668471,0.425181025195457,2004
"14","model predict (95% CI)",0.321579361887311,0.16717146170402,0.515371131850101,2005
"15","model predict (95% CI)",0.310970635791953,0.139149964137867,0.527032219608821,2006
