"","point","mean","low","high","time"
"1","model predict (95% CI)",1.79431003761,0.817031834733587,3.222860938259,1993
"2","model predict (95% CI)",2.06196867613213,0.988343153339442,4.75097365906291,1994
"3","model predict (95% CI)",1.61851248118177,0.633295397847133,2.62275075905148,1995
"4","model predict (95% CI)",2.12176329372261,1.24161189714123,5.04829176208011,1996
"5","model predict (95% CI)",2.06263218251832,1.03817474652258,4.41132652491348,1997
"6","model predict (95% CI)",2.16406629452474,1.29706731869946,4.36664648012414,1998
"7","model predict (95% CI)",2.10190246167912,1.08150619293446,6.48488394709689,1999
"8","model predict (95% CI)",2.11160729223547,1.13395487784596,4.02725595435473,2000
"9","model predict (95% CI)",1.95074226978166,1.17349397851169,4.69393547543045,2001
"10","model predict (95% CI)",2.03610735309528,0.886290146510171,3.87774042828099,2002
"11","model predict (95% CI)",2.23046722327755,0.962664306464017,6.59191676312692,2003
"12","model predict (95% CI)",2.2959072322127,1.15950381399233,4.84360178777642,2004
"13","model predict (95% CI)",1.83850150756537,0.818878293050906,3.40996562440488,2005
"14","model predict (95% CI)",2.17012669946104,1.1043621944119,3.88363190888759,2006
