"","point","mean","low","high","time"
"1","model predict (95% CI)",0.439400328414125,0.302506133362603,0.601295439946134,1993
"2","model predict (95% CI)",0.532582956062522,0.390263727678111,0.708303586004765,1994
"3","model predict (95% CI)",0.472803337727854,0.322969968599616,0.638879850178293,1995
"4","model predict (95% CI)",0.351196865860841,0.237912100858005,0.541854233439574,1996
"5","model predict (95% CI)",0.38053792116631,0.258421409552582,0.562962982368232,1997
"6","model predict (95% CI)",0.273312957467684,0.176129084887205,0.469918617431461,1998
"7","model predict (95% CI)",0.416448002680399,0.297560571001221,0.616565497004775,1999
"8","model predict (95% CI)",0.343119092209251,0.226968141861734,0.528129459429503,2000
"9","model predict (95% CI)",0.480890947385372,0.349447808060113,0.656765751749977,2001
"10","model predict (95% CI)",0.298277812783085,0.202524348734057,0.467566884899326,2002
"11","model predict (95% CI)",0.414500963654411,0.281841370540793,0.587863605374229,2003
"12","model predict (95% CI)",0.391513695927077,0.246252837613467,0.558479357340664,2004
"13","model predict (95% CI)",0.37226185783553,0.25304969432978,0.535327398797728,2005
"14","model predict (95% CI)",0.361124831286972,0.23895732575846,0.533483308086306,2006
