"","point","mean","low","high","time"
"1","model predict (95% CI)",64.6890775281739,51.3817233249281,79.4955745260128,1993
"2","model predict (95% CI)",27.0582723131969,19.9871898578898,34.3330837045505,1994
"3","model predict (95% CI)",103.638233762933,85.239195005588,122.837321970349,1995
"4","model predict (95% CI)",34.706979168351,24.6759417960683,45.4087216020727,1996
"5","model predict (95% CI)",27.951782467583,19.4242688820619,37.4479562222945,1997
"6","model predict (95% CI)",17.958499630761,11.7569712950596,25.428530904804,1998
"7","model predict (95% CI)",20.4314803950257,14.0377271004608,28.8555986716769,1999
"8","model predict (95% CI)",18.9947844842038,13.3171249375959,25.7145326803973,2000
"9","model predict (95% CI)",11.05571715592,7.02592811907059,16.4022265665005,2001
"10","model predict (95% CI)",20.3561253951314,13.9119065779565,27.5894477545722,2002
"11","model predict (95% CI)",26.8740176127207,18.951975035553,35.4070686865221,2003
"12","model predict (95% CI)",10.8389893436731,6.19076261793278,17.439415243498,2004
"13","model predict (95% CI)",31.9779050381248,23.0977919104478,42.6773954599039,2005
"14","model predict (95% CI)",31.4249461836721,22.3592622049835,42.084112963896,2006
"X1993","data",49,49,49,1993
"X1994","data",11,11,11,1994
"X1995","data",95,95,95,1995
"X1996","data",27,27,27,1996
"X1997","data",28,28,28,1997
"X1998","data",16,16,16,1998
"X1999","data",22,22,22,1999
"X2000","data",20,20,20,2000
"X2001","data",8,8,8,2001
"X2002","data",17,17,17,2002
"X2003","data",27,27,27,2003
"X2004","data",10,10,10,2004
"X2005","data",37,37,37,2005
"X2006","data",34,34,34,2006
