"","point","mean","low","high","time"
"1","model predict (95% CI)",73.3373593349546,59.7031701141393,89.6330651213398,1993
"2","model predict (95% CI)",26.2799883189802,19.5420570542766,34.147060552451,1994
"3","model predict (95% CI)",102.156191437572,84.8885094436759,122.558501020875,1995
"4","model predict (95% CI)",35.4015493221502,25.5953329275636,46.0611994049401,1996
"5","model predict (95% CI)",27.8568265991728,19.3822090301592,38.0556352469354,1997
"6","model predict (95% CI)",17.3065137136516,10.9826321880348,24.6234268692103,1998
"7","model predict (95% CI)",20.7767801875748,14.3129829292631,28.918059649072,1999
"8","model predict (95% CI)",18.6465110934405,12.8592892281502,25.6227578318636,2000
"9","model predict (95% CI)",11.3500560110695,7.20781367955016,16.4997620388253,2001
"10","model predict (95% CI)",20.2400297670496,13.9970920940528,27.9957449551905,2002
"11","model predict (95% CI)",25.5958781821732,18.3156345299622,34.6367119487578,2003
"12","model predict (95% CI)",11.1337742197235,6.39354464458807,17.581469341603,2004
"13","model predict (95% CI)",32.1165966230151,22.9924148937001,42.8212370176819,2005
"14","model predict (95% CI)",31.1375009845057,21.9495344817895,42.0204383891462,2006
"X1993","data",49,49,49,1993
"X1994","data",11,11,11,1994
"X1995","data",95,95,95,1995
"X1996","data",27,27,27,1996
"X1997","data",28,28,28,1997
"X1998","data",16,16,16,1998
"X1999","data",22,22,22,1999
"X2000","data",20,20,20,2000
"X2001","data",8,8,8,2001
"X2002","data",17,17,17,2002
"X2003","data",27,27,27,2003
"X2004","data",10,10,10,2004
"X2005","data",37,37,37,2005
"X2006","data",34,34,34,2006
