"","point","mean","low","high","time"
"1","model predict (95% CI)",0.197295050058775,0.139781734554724,0.257454628018439,1992
"2","model predict (95% CI)",0.34007302585861,0.234518811136197,0.419652810470712,1993
"3","model predict (95% CI)",0.157921708307629,0.0969840187206903,0.222093249721554,1994
"4","model predict (95% CI)",0.581087614452827,0.424795877076935,0.692556501226012,1995
"5","model predict (95% CI)",0.405554860627486,0.276940698372431,0.54086860242418,1996
"6","model predict (95% CI)",0.492650123880759,0.371601807184127,0.607832791379629,1997
"7","model predict (95% CI)",0.284986961237241,0.196814823520229,0.386617728448225,1998
"8","model predict (95% CI)",0.23094091505406,0.155017767535633,0.316882858355833,1999
"9","model predict (95% CI)",0.232357857268904,0.146061120336601,0.332078395654497,2000
"10","model predict (95% CI)",0.202301274296064,0.133574884586128,0.291163809979042,2001
"11","model predict (95% CI)",0.232350013254439,0.15892388632231,0.317118883783581,2002
"12","model predict (95% CI)",0.310042394124404,0.200213804442142,0.44714446613377,2003
"13","model predict (95% CI)",0.202197993062298,0.127233639677579,0.291226926658703,2004
"14","model predict (95% CI)",0.313025826647461,0.218746888006934,0.414422677105069,2005
"15","model predict (95% CI)",0.368800215764252,0.232436098326126,0.545051795609009,2006
