"","point","mean","low","high","time"
"1","model predict (95% CI)",0.500757279250435,0.145131703577942,1.11717665556558,1993
"2","model predict (95% CI)",1.11315903584132e-06,2.61021376971779e-07,2.70824269056722e-06,1994
"3","model predict (95% CI)",1.15271943416615e-06,3.02101654516562e-07,3.16639836525349e-06,1995
"4","model predict (95% CI)",1.25101602859178e-06,3.73028664433594e-07,3.54717521620527e-06,1996
"5","model predict (95% CI)",0.390151699610343,0.10937366119626,1.06730147283443,1997
"6","model predict (95% CI)",1.13214421506676e-06,3.43659600571697e-07,2.78869032116036e-06,1998
"7","model predict (95% CI)",1.08937408126785e-06,2.70703542344453e-07,2.69339856782997e-06,1999
"8","model predict (95% CI)",1.2142390291511e-06,3.32294174045466e-07,3.59647455510485e-06,2000
"9","model predict (95% CI)",1.09553254560985e-06,2.94673798756852e-07,2.72777458611093e-06,2001
"10","model predict (95% CI)",1.09598307835118e-06,3.19885504411361e-07,2.72456351175023e-06,2002
"11","model predict (95% CI)",1.14866286947081e-06,2.91584185967108e-07,2.90611215016467e-06,2003
"12","model predict (95% CI)",1.17215300336904e-06,3.53598041295816e-07,3.11664800324375e-06,2004
"13","model predict (95% CI)",1.13942053683097e-06,3.37866337203457e-07,2.93663168266736e-06,2005
"14","model predict (95% CI)",0.111249719150882,0.031313435507834,0.279914458577098,2006
