"","point","mean","low","high","time"
"1","model predict (95% CI)",1.30742282533866,0.944345555413681,1.74384127436147,1993
"2","model predict (95% CI)",1.35830651145877,0.956560027252285,1.86151662347253,1994
"3","model predict (95% CI)",1.53727763058062,1.11475752708467,2.03454140846352,1995
"4","model predict (95% CI)",0.759030022834369,0.533129447138882,1.02147199802722,1996
"5","model predict (95% CI)",1.58311806120338,1.15143358161325,2.11993624532979,1997
"6","model predict (95% CI)",1.62692313422625,1.20676910794475,2.20672129243418,1998
"7","model predict (95% CI)",1.77578648751678,1.31328410814369,2.31046055827499,1999
"8","model predict (95% CI)",1.60271964527854,1.1621355641873,2.15492398129043,2000
"9","model predict (95% CI)",1.517614246207,1.09292833570197,1.9831877468095,2001
"10","model predict (95% CI)",1.74889195553059,1.28086353926311,2.35074765568657,2002
"11","model predict (95% CI)",1.69895986721349,1.25233508039292,2.23659678712283,2003
"12","model predict (95% CI)",1.58968971272432,1.10450437925029,2.08461545628774,2004
"13","model predict (95% CI)",1.62415901411577,1.23112084359618,2.1581707371872,2005
"14","model predict (95% CI)",1.87968755212409,1.37340472714213,2.54721967518797,2006
