"","point","mean","low","high","time"
"1","model predict (95% CI)",0.522233813391009,0.314536418421853,0.734127880328683,1996
"2","model predict (95% CI)",0.595750032518683,0.387572452940833,0.779420575377021,1997
"3","model predict (95% CI)",0.392008644527221,0.20969625658368,0.592737691649233,1998
"4","model predict (95% CI)",0.49794443277661,0.287772496965825,0.70277976201964,1999
"5","model predict (95% CI)",0.405930054016311,0.21588694248505,0.624483655499733,2000
"6","model predict (95% CI)",0.308444958031599,0.155350883697373,0.506134291808473,2001
"7","model predict (95% CI)",0.403452919014705,0.218437341133338,0.613074288775994,2002
"8","model predict (95% CI)",0.502115428464095,0.297131671006757,0.706858591513143,2003
"9","model predict (95% CI)",0.491776370247892,0.290515600053306,0.694159503289177,2004
"10","model predict (95% CI)",0.474886855321314,0.272213857199757,0.676635552886248,2005
"11","model predict (95% CI)",0.486795826526517,0.276198509973483,0.700870812345975,2006
