"","point","mean","low","high","time"
"1","model predict (95% CI)",1.63923537377978,1.18542350357923,2.15414909845091,1993
"2","model predict (95% CI)",1.68006856656275,1.15995862131262,2.21005128004433,1994
"3","model predict (95% CI)",1.78485454913641,1.32821220368458,2.39301677505962,1995
"4","model predict (95% CI)",0.8945482715857,0.648955665650866,1.17145751432679,1996
"5","model predict (95% CI)",1.90926087541372,1.38857501079996,2.63104993959302,1997
"6","model predict (95% CI)",2.16524879561468,1.62422063747665,2.94252931479216,1998
"7","model predict (95% CI)",2.35064561968454,1.67046472444512,3.15120882895218,1999
"8","model predict (95% CI)",1.94266823605131,1.40722730019388,2.66099364524002,2000
"9","model predict (95% CI)",1.84389746357675,1.36220121616626,2.46012004065176,2001
"10","model predict (95% CI)",1.97687036174979,1.49088825035414,2.79972427136109,2002
"11","model predict (95% CI)",2.12778188448589,1.53084016094391,2.82695720718172,2003
"12","model predict (95% CI)",2.01426509714324,1.44456711248912,2.65887248867034,2004
"13","model predict (95% CI)",1.78225072414072,1.26210134684013,2.32967496244997,2005
"14","model predict (95% CI)",2.21305101795763,1.55507648341717,2.96724468748944,2006
