"","point","mean","low","high","time"
"1","model predict (95% CI)",0.255685092260397,0.120013788850931,0.441335809233374,1992
"2","model predict (95% CI)",0.249932799641245,0.146279445581309,0.409384364367402,1993
"3","model predict (95% CI)",0.177545544832099,0.0882320823805949,0.302592120560998,1994
"4","model predict (95% CI)",0.554499488827308,0.372527942522502,0.706591059446992,1995
"5","model predict (95% CI)",0.34000491647977,0.206562227881888,0.49386122478785,1996
"6","model predict (95% CI)",0.417958450859423,0.287014646115633,0.536948510477978,1997
"7","model predict (95% CI)",0.343457994418925,0.192514343941132,0.507453130143886,1998
"8","model predict (95% CI)",0.253729354037137,0.16166717465189,0.362063662985211,1999
"9","model predict (95% CI)",0.269220869463402,0.147615880890768,0.424311787657472,2000
"10","model predict (95% CI)",0.170446657269403,0.109201765570593,0.250106558007825,2001
"11","model predict (95% CI)",0.225727303469638,0.151043499226115,0.305643513632408,2002
"12","model predict (95% CI)",0.257368735065302,0.160909827103569,0.374522308392875,2003
"13","model predict (95% CI)",0.199572814869994,0.129410828719398,0.28195067698081,2004
"14","model predict (95% CI)",0.25356079439163,0.174476999583538,0.350416856862027,2005
"15","model predict (95% CI)",0.285126610156314,0.171625314756039,0.443181202236401,2006
