"","point","mean","low","high","time"
"1","model predict (95% CI)",60.7937544058432,41.3935061747929,88.2714753079866,1993
"2","model predict (95% CI)",71.4473342179722,45.4929634794041,105.816266668917,1994
"3","model predict (95% CI)",22.484992806796,16.7992443367524,29.2774450650876,1995
"4","model predict (95% CI)",16.343866937798,8.84352423478599,24.9277482765627,1996
"5","model predict (95% CI)",10.0760891847971,6.66844558320732,14.2333086198564,1997
"6","model predict (95% CI)",10.5813162003989,6.77320924936152,15.4143499019977,1998
"7","model predict (95% CI)",7.22665790307088,3.64463774905271,11.140914482272,1999
"8","model predict (95% CI)",9.61536876466755,5.44430723774422,13.9688196088545,2000
"9","model predict (95% CI)",14.0029899760399,8.78098911000681,20.5630174787393,2001
"10","model predict (95% CI)",13.0231938433949,7.30594630153964,19.3080990293064,2002
"11","model predict (95% CI)",11.8837771779415,7.05922252930609,17.6261579760418,2003
"12","model predict (95% CI)",13.3811977748889,7.08756674197774,20.2818961305087,2004
"13","model predict (95% CI)",12.4026604300177,7.60911943828958,17.9557603688954,2005
"14","model predict (95% CI)",3.64222790407817,1.08591388125138,7.58719176488586,2006
