"","point","mean","low","high","time"
"1","model predict (95% CI)",0.855341692564825,0.561421225558914,0.993880593640248,1993
"2","model predict (95% CI)",0.818317367310269,0.475167430689584,0.993185007682646,1994
"3","model predict (95% CI)",0.831198175560216,0.506755902942379,0.994256169103895,1995
"4","model predict (95% CI)",0.732665889118539,0.357049186994539,0.987789130218875,1996
"5","model predict (95% CI)",0.685178932308966,0.338340837971471,0.983636645391463,1997
"6","model predict (95% CI)",0.822697918212469,0.468460039231182,0.993115764332407,1998
"7","model predict (95% CI)",0.90593025242538,0.676771730912145,0.995439163858651,1999
"8","model predict (95% CI)",0.905977061872649,0.691417740375313,0.995453719833378,2000
"9","model predict (95% CI)",0.883583317392504,0.609326300398154,0.99478977368498,2001
"10","model predict (95% CI)",0.877018863992629,0.600565973313781,0.994238308769166,2002
"11","model predict (95% CI)",0.913031398749257,0.690618143317605,0.996034796459127,2003
"12","model predict (95% CI)",0.712260531514504,0.323051123568521,0.990283818154738,2004
"13","model predict (95% CI)",0.90468242468091,0.683076073408503,0.995442993940418,2005
"14","model predict (95% CI)",0.902258178405265,0.655830105497429,0.995418273356454,2006
