"","point","mean","low","high","time"
"1","model predict (95% CI)",0.505160375473465,0.299408922594457,0.712643542859108,1996
"2","model predict (95% CI)",0.601495158335578,0.387478289711316,0.792102410052301,1997
"3","model predict (95% CI)",0.413506892329435,0.224749089811244,0.622446250939958,1998
"4","model predict (95% CI)",0.514186387485814,0.314672553484983,0.722597449533159,1999
"5","model predict (95% CI)",0.391443063473695,0.209621780700844,0.593211058827826,2000
"6","model predict (95% CI)",0.29982424313248,0.144602655077727,0.497316377278576,2001
"7","model predict (95% CI)",0.440035685935078,0.251089236935753,0.665208400791498,2002
"8","model predict (95% CI)",0.479039226155457,0.267100210460437,0.688607531900362,2003
"9","model predict (95% CI)",0.54227619712184,0.338306345452785,0.75725733473776,2004
"10","model predict (95% CI)",0.436297314239316,0.208042272890263,0.641705911840803,2005
"11","model predict (95% CI)",0.414099135015831,0.204299039509856,0.619647948364691,2006
