"","point","mean","low","high","time"
"1","model predict (95% CI)",0.714723288737592,0.00153436862225586,0.999994503264605,1996
"2","model predict (95% CI)",0.525583373246265,0.000318635687322672,0.999923066127984,1997
"3","model predict (95% CI)",0.00531548015876719,1.81172402985604e-06,0.025354029454749,1998
"4","model predict (95% CI)",0.659583694435906,0.0029884282298861,0.999992574149606,1999
"5","model predict (95% CI)",0.0136179127153166,3.08612163576169e-06,0.0746069634815402,2000
"6","model predict (95% CI)",0.666400021961513,0.000448073966039795,0.999992047097821,2001
"7","model predict (95% CI)",0.610096674586068,0.000258939848879225,0.999986808194897,2002
"8","model predict (95% CI)",0.00452334529122409,2.05640738197193e-06,0.027529825952825,2003
"9","model predict (95% CI)",0.60209157588544,0.000364152141560661,0.999988656134399,2004
"10","model predict (95% CI)",0.697001841836069,0.000987357241056984,0.999976897574205,2005
"11","model predict (95% CI)",0.544651387546748,0.00047802418561912,0.999981337891018,2006
