"","point","mean","low","high","time"
"1","model predict (95% CI)",18.0097573227781,2.15309307747759,65.5929327787384,1996
"2","model predict (95% CI)",2.75955796972708,0.268274266594769,10.3855122253425,1997
"3","model predict (95% CI)",7.4529202653289,1.25837018074612,22.833033035631,1998
"4","model predict (95% CI)",3.87991635028681,0.576012469356891,12.4448268971099,1999
"5","model predict (95% CI)",3.13866851367834,0.305787983025563,11.3328262033993,2000
"6","model predict (95% CI)",7.14842071693341,1.00910878248555,23.6561416058656,2001
"7","model predict (95% CI)",4.94839406859897,0.579648756573105,17.3790137124,2002
"8","model predict (95% CI)",4.30263255140322,0.69874103234664,13.7464399414507,2003
"9","model predict (95% CI)",2.39243292998652,0.166828163102224,8.99311512100545,2004
"10","model predict (95% CI)",3.29167164637333,0.408949788554847,11.3428628583121,2005
"11","model predict (95% CI)",4.97759200071858,0.494602449159324,18.0960049258785,2006
