"","point","mean","low","high","time"
"1","model predict (95% CI)",0.108309859592678,0.0244646576589473,0.301156700850555,1996
"2","model predict (95% CI)",0.207416572780772,0.0484670460822533,0.543069142712527,1997
"3","model predict (95% CI)",0.212888665197649,0.0563733990230759,0.540931308355666,1998
"4","model predict (95% CI)",0.246730353139079,0.06289769393896,0.653124054990135,1999
"5","model predict (95% CI)",0.234070207541534,0.0545310170870817,0.612960822275087,2000
"6","model predict (95% CI)",0.202033675729817,0.0489176805953013,0.562284570782834,2001
"7","model predict (95% CI)",0.257481476474456,0.0638263747106749,0.681079401390326,2002
"8","model predict (95% CI)",0.245679733060189,0.060398073133033,0.667603710057307,2003
"9","model predict (95% CI)",0.238740616684774,0.0587163726074008,0.632242589082577,2004
"10","model predict (95% CI)",0.177583610999987,0.0437660256503495,0.494699801070043,2005
"11","model predict (95% CI)",0.125354914591386,0.0284043723009851,0.359556095945659,2006
