"","point","mean","low","high","time"
"1","model predict (95% CI)",0.502002000016464,0.284736775495276,0.716437992109121,1996
"2","model predict (95% CI)",0.61602152621859,0.407735082267008,0.805551039579345,1997
"3","model predict (95% CI)",0.406156796096667,0.223841140404238,0.615654646517042,1998
"4","model predict (95% CI)",0.497327290180815,0.293711322037927,0.696853330174966,1999
"5","model predict (95% CI)",0.406819111448016,0.219423961940038,0.613502616065983,2000
"6","model predict (95% CI)",0.299592466293629,0.144904181893231,0.497112646511269,2001
"7","model predict (95% CI)",0.407476757131185,0.218785801446942,0.620489655224358,2002
"8","model predict (95% CI)",0.484872816399616,0.291503474725187,0.685632243795567,2003
"9","model predict (95% CI)",0.50924051929941,0.310121223960924,0.715505110602305,2004
"10","model predict (95% CI)",0.493723282865379,0.288972547098075,0.693874852284214,2005
"11","model predict (95% CI)",0.473618644059793,0.261407668464285,0.675609743847956,2006
