"","point","mean","low","high","time"
"1","model predict (95% CI)",4.46180783651216,0.559581315138951,25.5600092354819,1996
"2","model predict (95% CI)",1.52753319287891,0.121024148297047,9.03124935558919,1997
"3","model predict (95% CI)",1.17557264541362,0.177886293088983,5.58174548724176,1998
"4","model predict (95% CI)",0.350290955341548,0.0308975043125577,1.97297216713695,1999
"5","model predict (95% CI)",1.02064312971818,0.214768973786953,4.1774979065841,2000
"6","model predict (95% CI)",0.635064699655494,0.0991212122517488,3.07802351395797,2001
"7","model predict (95% CI)",0.0002028574577226,1.5124076411131e-05,0.00359759183574543,2002
"8","model predict (95% CI)",0.612841539206317,0.0692398857349495,3.20978253562317,2003
"9","model predict (95% CI)",0.0273184477809216,3.19723374166944e-05,0.321196360108106,2004
"10","model predict (95% CI)",0.878814762948075,0.169701361061667,3.89300873426974,2005
"11","model predict (95% CI)",0.0127246750213784,0.00151158205618342,0.123446223196496,2006
"X1996","data",8,8,8,1996
"X1997","data",4,4,4,1997
"X1998","data",1,1,1,1998
"X1999","data",1,1,1,1999
"X2000","data",2,2,2,2000
"X2001","data",1,1,1,2001
"X2002","data",0,0,0,2002
"X2003","data",3,3,3,2003
"X2004","data",0,0,0,2004
"X2005","data",3,3,3,2005
"X2006","data",1,1,1,2006
